GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AYM001,AYU001
"G2200070","1900","Louisiana","220","Assumption","0070","Assumption","45","70",21620,21620
"G2200090","1900","Louisiana","220","Avoyelles","0090","Avoyelles","45","90",29701,29701
"G2200130","1900","Louisiana","220","Bienville","0130","Bienville","45","130",17588,17588
"G2200150","1900","Louisiana","220","Bossier","0150","Bossier","45","150",24153,24153
"G2200170","1900","Louisiana","220","Caddo","0170","Caddo","45","170",44499,44499
"G2200190","1900","Louisiana","220","Calcasieu","0190","Calcasieu","45","190",30428,30428
"G2200210","1900","Louisiana","220","Caldwell","0210","Caldwell","45","210",6917,6917
"G2200230","1900","Louisiana","220","Cameron","0230","Cameron","45","230",3952,3952
"G2200250","1900","Louisiana","220","Catahoula","0250","Catahoula","45","250",16351,16351
"G2200270","1900","Louisiana","220","Claiborne","0270","Claiborne","45","270",23029,23029
"G2200290","1900","Louisiana","220","Concordia","0290","Concordia","45","290",13559,13559
"G2200310","1900","Louisiana","220","De Soto","0310","De Soto","45","310",25063,25063
"G2200330","1900","Louisiana","220","East Baton Rouge","0330","East Baton Rouge","45","330",31153,31153
"G2200350","1900","Louisiana","220","East Carroll","0350","East Carroll","45","350",11373,11373
"G2200370","1900","Louisiana","220","East Feliciana","0370","East Feliciana","45","370",20443,20443
"G2200410","1900","Louisiana","220","Franklin","0410","Franklin","45","410",8890,8890
"G2200430","1900","Louisiana","220","Grant","0430","Grant","45","430",12902,12902
"G2200450","1900","Louisiana","220","Iberia","0450","Iberia","45","450",29015,29015
"G2200470","1900","Louisiana","220","Iberville","0470","Iberville","45","470",27006,27006
"G2200490","1900","Louisiana","220","Jackson","0490","Jackson","45","490",9119,9119
"G2200510","1900","Louisiana","220","Jefferson","0510","Jefferson","45","510",15321,15321
"G2200550","1900","Louisiana","220","Lafayette","0550","Lafayette","45","550",22825,22825
"G2200570","1900","Louisiana","220","Lafourche","0570","Lafourche","45","570",28882,28882
"G2200610","1900","Louisiana","220","Lincoln","0610","Lincoln","45","610",15898,15898
"G2200630","1900","Louisiana","220","Livingston","0630","Livingston","45","630",8100,8100
"G2200650","1900","Louisiana","220","Madison","0650","Madison","45","650",12322,12322
"G2200670","1900","Louisiana","220","Morehouse","0670","Morehouse","45","670",16634,16634
"G2200690","1900","Louisiana","220","Natchitoches","0690","Natchitoches","45","690",33216,33216
"G2200710","1900","Louisiana","220","Orleans","0710","Orleans","45","710",287104,287104
"G2200730","1900","Louisiana","220","Ouachita","0730","Ouachita","45","730",20947,20947
"G2200750","1900","Louisiana","220","Plaquemines","0750","Plaquemines","45","750",13039,13039
"G2200770","1900","Louisiana","220","Pointe Coupee","0770","Pointe Coupee","45","770",25777,25777
"G2200790","1900","Louisiana","220","Rapides","0790","Rapides","45","790",39578,39578
"G2200810","1900","Louisiana","220","Red River","0810","Red River","45","810",11548,11548
"G2200830","1900","Louisiana","220","Richland","0830","Richland","45","830",11116,11116
"G2200850","1900","Louisiana","220","Sabine","0850","Sabine","45","850",15421,15421
"G2200870","1900","Louisiana","220","St Bernard","0870","St Bernard","45","870",5031,5031
"G2200890","1900","Louisiana","220","St Charles","0890","St Charles","45","890",9072,9072
"G2200910","1900","Louisiana","220","St Helena","0910","St Helena","45","910",8479,8479
"G2200930","1900","Louisiana","220","St James","0930","St James","45","930",20197,20197
"G2200950","1900","Louisiana","220","St John The Baptist","0950","St John The Baptist","45","950",12330,12330
"G2200970","1900","Louisiana","220","St Landry","0970","St Landry","45","970",52906,52906
"G2200990","1900","Louisiana","220","St Martin","0990","St Martin","45","990",18940,18940
"G2201010","1900","Louisiana","220","St Mary","1010","St Mary","45","1010",34145,34145
"G2201030","1900","Louisiana","220","St Tammany","1030","St Tammany","45","1030",13335,13335
"G2201050","1900","Louisiana","220","Tangipahoa","1050","Tangipahoa","45","1050",17625,17625
"G2201070","1900","Louisiana","220","Tensas","1070","Tensas","45","1070",19070,19070
"G2201090","1900","Louisiana","220","Terrebonne","1090","Terrebonne","45","1090",24464,24464
"G2201110","1900","Louisiana","220","Union","1110","Union","45","1110",18520,18520
"G2201130","1900","Louisiana","220","Vermilion","1130","Vermilion","45","1130",20705,20705
"G2201150","1900","Louisiana","220","Vernon","1150","Vernon","45","1150",10327,10327
"G2201170","1900","Louisiana","220","Washington","1170","Washington","45","1170",9628,9628
"G2201190","1900","Louisiana","220","Webster","1190","Webster","45","1190",15125,15125
"G2201210","1900","Louisiana","220","West Baton Rouge","1210","West Baton Rouge","45","1210",10285,10285
"G2201230","1900","Louisiana","220","West Carroll","1230","West Carroll","45","1230",3685,3685
"G2201250","1900","Louisiana","220","West Feliciana","1250","West Feliciana","45","1250",15994,15994
"G2201270","1900","Louisiana","220","Winn","1270","Winn","45","1270",9648,9648
"G2300010","1900","Maine","230","Androscoggin","0010","Androscoggin","2","10",54242,54242
"G2300030","1900","Maine","230","Aroostook","0030","Aroostook","2","30",60744,60744
"G2300050","1900","Maine","230","Cumberland","0050","Cumberland","2","50",100689,100689
"G2300070","1900","Maine","230","Franklin","0070","Franklin","2","70",18444,18444
"G2300090","1900","Maine","230","Hancock","0090","Hancock","2","90",37241,37241
"G2300110","1900","Maine","230","Kennebec","0110","Kennebec","2","110",59117,59117
"G2300130","1900","Maine","230","Knox","0130","Knox","2","130",30406,30406
"G2300150","1900","Maine","230","Lincoln","0150","Lincoln","2","150",19669,19669
"G2300170","1900","Maine","230","Oxford","0170","Oxford","2","170",32238,32238
"G2300190","1900","Maine","230","Penobscot","0190","Penobscot","2","190",76246,76246
"G2300210","1900","Maine","230","Piscataquis","0210","Piscataquis","2","210",16949,16949
"G2300230","1900","Maine","230","Sagadahoc","0230","Sagadahoc","2","230",20330,20330
"G2300250","1900","Maine","230","Somerset","0250","Somerset","2","250",33849,33849
"G2300270","1900","Maine","230","Waldo","0270","Waldo","2","270",24185,24185
"G2300290","1900","Maine","230","Washington","0290","Washington","2","290",45232,45232
"G2300310","1900","Maine","230","York","0310","York","2","310",64885,64885
"G2400010","1900","Maryland","240","Allegany","0010","Allegany","52","10",53694,53694
"G2400030","1900","Maryland","240","Anne Arundel","0030","Anne Arundel","52","30",39620,39620
"G2400050","1900","Maryland","240","Baltimore","0050","Baltimore","52","50",90755,90755
"G2400090","1900","Maryland","240","Calvert","0090","Calvert","52","70",10223,10223
"G2400110","1900","Maryland","240","Caroline","0110","Caroline","52","90",16248,16248
"G2400130","1900","Maryland","240","Carroll","0130","Carroll","52","110",33860,33860
"G2400150","1900","Maryland","240","Cecil","0150","Cecil","52","130",24662,24662
"G2400170","1900","Maryland","240","Charles","0170","Charles","52","150",17662,17662
"G2400190","1900","Maryland","240","Dorchester","0190","Dorchester","52","170",27962,27962
"G2400210","1900","Maryland","240","Frederick","0210","Frederick","52","190",51920,51920
"G2400230","1900","Maryland","240","Garrett","0230","Garrett","52","210",17701,17701
"G2400250","1900","Maryland","240","Harford","0250","Harford","52","230",28269,28269
"G2400270","1900","Maryland","240","Howard","0270","Howard","52","250",16715,16715
"G2400290","1900","Maryland","240","Kent","0290","Kent","52","270",18786,18786
"G2400310","1900","Maryland","240","Montgomery","0310","Montgomery","52","290",30451,30451
"G2400330","1900","Maryland","240","Prince Georges","0330","Prince Georges","52","310",29898,29898
"G2400350","1900","Maryland","240","Queen Anne's","0350","Queen Anne's","52","330",18364,18364
"G2400370","1900","Maryland","240","St Mary's","0370","St Mary's","52","370",17182,17182
"G2400390","1900","Maryland","240","Somerset","0390","Somerset","52","350",25923,25923
"G2400410","1900","Maryland","240","Talbot","0410","Talbot","52","390",20342,20342
"G2400430","1900","Maryland","240","Washington","0430","Washington","52","410",45133,45133
"G2400450","1900","Maryland","240","Wicomico","0450","Wicomico","52","430",22852,22852
"G2400470","1900","Maryland","240","Worcester","0470","Worcester","52","450",20865,20865
"G2405100","1900","Maryland","240","Baltimore City","5100","Baltimore City","52","5100",508957,508957
"G2500010","1900","Massachusetts","250","Barnstable","0010","Barnstable","3","10",27826,27826
"G2500030","1900","Massachusetts","250","Berkshire","0030","Berkshire","3","30",95667,95667
"G2500050","1900","Massachusetts","250","Bristol","0050","Bristol","3","50",252029,252029
"G2500070","1900","Massachusetts","250","Dukes","0070","Dukes","3","70",4561,4561
"G2500090","1900","Massachusetts","250","Essex","0090","Essex","3","90",357030,357030
"G2500110","1900","Massachusetts","250","Franklin","0110","Franklin","3","110",41209,41209
"G2500130","1900","Massachusetts","250","Hampden","0130","Hampden","3","130",175603,175603
"G2500150","1900","Massachusetts","250","Hampshire","0150","Hampshire","3","150",58820,58820
"G2500170","1900","Massachusetts","250","Middlesex","0170","Middlesex","3","170",565696,565696
"G2500190","1900","Massachusetts","250","Nantucket","0190","Nantucket","3","190",3006,3006
"G2500210","1900","Massachusetts","250","Norfolk","0210","Norfolk","3","210",151539,151539
"G2500230","1900","Massachusetts","250","Plymouth","0230","Plymouth","3","230",113985,113985
"G2500250","1900","Massachusetts","250","Suffolk","0250","Suffolk","3","250",611417,611417
"G2500270","1900","Massachusetts","250","Worcester","0270","Worcester","3","270",346958,346958
"G2600010","1900","Michigan","260","Alcona","0010","Alcona","23","10",5691,5691
"G2600030","1900","Michigan","260","Alger","0030","Alger","23","30",5868,5868
"G2600050","1900","Michigan","260","Allegan","0050","Allegan","23","50",38812,38812
"G2600070","1900","Michigan","260","Alpena","0070","Alpena","23","70",18254,18254
"G2600090","1900","Michigan","260","Antrim","0090","Antrim","23","90",16568,16568
"G2600110","1900","Michigan","260","Arenac","0110","Arenac","23","110",9821,9821
"G2600130","1900","Michigan","260","Baraga","0130","Baraga","23","130",4320,4320
"G2600150","1900","Michigan","260","Barry","0150","Barry","23","150",22514,22514
"G2600170","1900","Michigan","260","Bay","0170","Bay","23","170",62378,62378
"G2600190","1900","Michigan","260","Benzie","0190","Benzie","23","190",9685,9685
"G2600210","1900","Michigan","260","Berrien","0210","Berrien","23","210",49165,49165
"G2600230","1900","Michigan","260","Branch","0230","Branch","23","230",27811,27811
"G2600250","1900","Michigan","260","Calhoun","0250","Calhoun","23","250",49315,49315
"G2600270","1900","Michigan","260","Cass","0270","Cass","23","270",20876,20876
"G2600290","1900","Michigan","260","Charlevoix","0290","Charlevoix","23","290",13956,13956
"G2600310","1900","Michigan","260","Cheboygan","0310","Cheboygan","23","310",15516,15516
"G2600330","1900","Michigan","260","Chippewa","0330","Chippewa","23","330",21338,21338
"G2600350","1900","Michigan","260","Clare","0350","Clare","23","350",8360,8360
"G2600370","1900","Michigan","260","Clinton","0370","Clinton","23","370",25136,25136
"G2600390","1900","Michigan","260","Crawford","0390","Crawford","23","390",2943,2943
"G2600410","1900","Michigan","260","Delta","0410","Delta","23","410",23881,23881
"G2600430","1900","Michigan","260","Dickinson","0430","Dickinson","23","430",17890,17890
"G2600450","1900","Michigan","260","Eaton","0450","Eaton","23","450",31668,31668
"G2600470","1900","Michigan","260","Emmet","0470","Emmet","23","470",15931,15931
"G2600490","1900","Michigan","260","Genesee","0490","Genesee","23","490",41804,41804
"G2600510","1900","Michigan","260","Gladwin","0510","Gladwin","23","510",6564,6564
"G2600530","1900","Michigan","260","Gogebic","0530","Gogebic","23","530",16738,16738
"G2600550","1900","Michigan","260","Grand Traverse","0550","Grand Traverse","23","550",20479,20479
"G2600570","1900","Michigan","260","Gratiot","0570","Gratiot","23","570",29889,29889
"G2600590","1900","Michigan","260","Hillsdale","0590","Hillsdale","23","590",29865,29865
"G2600610","1900","Michigan","260","Houghton","0610","Houghton","23","610",66063,66063
"G2600630","1900","Michigan","260","Huron","0630","Huron","23","630",34162,34162
"G2600650","1900","Michigan","260","Ingham","0650","Ingham","23","650",39818,39818
"G2600670","1900","Michigan","260","Ionia","0670","Ionia","23","670",34329,34329
"G2600690","1900","Michigan","260","Iosco","0690","Iosco","23","690",10246,10246
"G2600710","1900","Michigan","260","Iron","0710","Iron","23","710",8990,8990
"G2600730","1900","Michigan","260","Isabella","0730","Isabella","23","730",22784,22784
"G2600750","1900","Michigan","260","Jackson","0750","Jackson","23","750",48222,48222
"G2600770","1900","Michigan","260","Kalamazoo","0770","Kalamazoo","23","770",44310,44310
"G2600790","1900","Michigan","260","Kalkaska","0790","Kalkaska","23","790",7133,7133
"G2600810","1900","Michigan","260","Kent","0810","Kent","23","810",129714,129714
"G2600830","1900","Michigan","260","Keweenaw","0830","Keweenaw","23","830",3217,3217
"G2600850","1900","Michigan","260","Lake","0850","Lake","23","850",4957,4957
"G2600870","1900","Michigan","260","Lapeer","0870","Lapeer","23","870",27641,27641
"G2600890","1900","Michigan","260","Leelanau","0890","Leelanau","23","890",10556,10556
"G2600910","1900","Michigan","260","Lenawee","0910","Lenawee","23","910",48406,48406
"G2600930","1900","Michigan","260","Livingston","0930","Livingston","23","930",19664,19664
"G2600950","1900","Michigan","260","Luce","0950","Luce","23","950",2983,2983
"G2600970","1900","Michigan","260","Mackinac","0970","Mackinac","23","970",7703,7703
"G2600990","1900","Michigan","260","Macomb","0990","Macomb","23","990",33244,33244
"G2601010","1900","Michigan","260","Manistee","1010","Manistee","23","1010",27856,27856
"G2601030","1900","Michigan","260","Marquette","1030","Marquette","23","1030",41239,41239
"G2601050","1900","Michigan","260","Mason","1050","Mason","23","1050",18885,18885
"G2601070","1900","Michigan","260","Mecosta","1070","Mecosta","23","1070",20693,20693
"G2601090","1900","Michigan","260","Menominee","1090","Menominee","23","1090",27046,27046
"G2601110","1900","Michigan","260","Midland","1110","Midland","23","1110",14439,14439
"G2601130","1900","Michigan","260","Missaukee","1130","Missaukee","23","1130",9308,9308
"G2601150","1900","Michigan","260","Monroe","1150","Monroe","23","1150",32754,32754
"G2601170","1900","Michigan","260","Montcalm","1170","Montcalm","23","1170",32754,32754
"G2601190","1900","Michigan","260","Montmorency","1190","Montmorency","23","1190",3234,3234
"G2601210","1900","Michigan","260","Muskegon","1210","Muskegon","23","1210",37036,37036
"G2601230","1900","Michigan","260","Newaygo","1230","Newaygo","23","1230",17673,17673
"G2601250","1900","Michigan","260","Oakland","1250","Oakland","23","1250",44792,44792
"G2601270","1900","Michigan","260","Oceana","1270","Oceana","23","1270",16644,16644
"G2601290","1900","Michigan","260","Ogemaw","1290","Ogemaw","23","1290",7765,7765
"G2601310","1900","Michigan","260","Ontonagon","1310","Ontonagon","23","1310",6197,6197
"G2601330","1900","Michigan","260","Osceola","1330","Osceola","23","1330",17859,17859
"G2601350","1900","Michigan","260","Oscoda","1350","Oscoda","23","1350",1468,1468
"G2601370","1900","Michigan","260","Otsego","1370","Otsego","23","1370",6175,6175
"G2601390","1900","Michigan","260","Ottawa","1390","Ottawa","23","1390",39667,39667
"G2601410","1900","Michigan","260","Presque Isle","1410","Presque Isle","23","1410",8821,8821
"G2601430","1900","Michigan","260","Roscommon","1430","Roscommon","23","1430",1787,1787
"G2601450","1900","Michigan","260","Saginaw","1450","Saginaw","23","1450",81222,81222
"G2601470","1900","Michigan","260","St Clair","1470","St Clair","23","1470",55228,55228
"G2601490","1900","Michigan","260","St Joseph","1490","St Joseph","23","1490",23889,23889
